date,close,symbol_used,svi_raw_mean,svi_norm_composite,svi_sma_composite,return,rv_proxy,svi_lag1,svi_lag2,svi_lag3,svi_lag4,svi_lag5
2010-01-18,487.1,VNINDEX,53.25,2.712846159897302,1.3087535536659085,-3.6880754141596825,13.601900260529113,2.9290024163764246,3.020853869942537,2.6086367162883115,2.309681269306587,1.8537049631096636
2010-01-19,495.5,VNINDEX,44.5,1.9991823672136553,1.6604707210170966,1.7097912957545554,2.9233862750380415,1.3087535536659085,2.9290024163764246,3.020853869942537,2.6086367162883115,2.309681269306587
2010-01-20,489.5,VNINDEX,40.25,1.6780034674645552,2.130010664858504,-1.218289179947763,1.484228525977793,1.6604707210170966,1.3087535536659085,2.9290024163764246,3.020853869942537,2.6086367162883115
2010-01-21,478.4,VNINDEX,40.0,1.6989733988521547,1.7920530778434554,-2.2937259334143176,5.261178657617383,2.130010664858504,1.6604707210170966,1.3087535536659085,2.9290024163764246,3.020853869942537
2010-01-22,477.6,VNINDEX,39.25,1.6577135608017228,1.678230142372811,-0.16736405580295372,0.028010727174814204,1.7920530778434554,2.130010664858504,1.6604707210170966,1.3087535536659085,2.9290024163764246
2010-01-25,480.9,VNINDEX,44.25,1.9653378420233403,0.7561004853654443,0.6885786205224508,0.47414051664060125,1.678230142372811,1.7920530778434554,2.130010664858504,1.6604707210170966,1.3087535536659085
2010-01-26,497.9,VNINDEX,52.0,2.5834637434688954,1.5736106831358998,3.473990536452011,12.06861024735813,0.7561004853654443,1.678230142372811,1.7920530778434554,2.130010664858504,1.6604707210170966
2010-01-27,486.4,VNINDEX,45.0,1.9354570813845955,2.161419555625611,-2.336792299617983,5.4605982515539,1.5736106831358998,0.7561004853654443,1.678230142372811,1.7920530778434554,2.130010664858504
2010-01-28,481.8,VNINDEX,41.0,1.7669415375087913,2.095287454120761,-0.9502240471186196,0.9029257397224887,2.161419555625611,1.5736106831358998,0.7561004853654443,1.678230142372811,1.7920530778434554
2010-01-29,482.0,VNINDEX,49.25,2.352317493706299,2.0182387041998955,0.04150238698293906,0.0017224481252816294,2.095287454120761,2.161419555625611,1.5736106831358998,0.7561004853654443,1.678230142372811
2010-02-01,487.0,VNINDEX,42.5,1.8423249890255444,0.6556958048083565,1.032000903198945,1.0650258642034383,2.0182387041998955,2.095287454120761,2.161419555625611,1.5736106831358998,0.7561004853654443
2010-02-02,487.9,VNINDEX,31.5,0.9164989184946062,0.9329064447938047,0.18463437392017584,0.03408985203289531,0.6556958048083565,2.0182387041998955,2.095287454120761,2.161419555625611,1.5736106831358998
2010-02-03,495.5,VNINDEX,35.5,1.1970221170542763,1.3186153415248092,1.545688694825128,2.3891535413102076,0.9329064447938047,0.6556958048083565,2.0182387041998955,2.095287454120761,2.161419555625611
2010-02-04,503.8,VNINDEX,45.0,2.138551289877489,1.4173574418087909,1.6612010148467093,2.759588811727737,1.3186153415248092,0.9329064447938047,0.6556958048083565,2.0182387041998955,2.095287454120761
2010-02-05,493.0,VNINDEX,37.75,1.5493010757609158,1.6282914942308937,-2.167018987581978,4.695971292540821,1.4173574418087909,1.3186153415248092,0.9329064447938047,0.6556958048083565,2.0182387041998955
2010-02-08,491.2,VNINDEX,30.25,0.8773387336962047,0.25248480183588606,-0.3657797209757414,0.13379480427709123,1.6282914942308937,1.4173574418087909,1.3186153415248092,0.9329064447938047,0.6556958048083565
2010-02-09,482.9,VNINDEX,25.75,0.6307548511486004,0.4862121288147772,-1.7041783953436478,2.9042240031560502,0.25248480183588606,1.6282914942308937,1.4173574418087909,1.3186153415248092,0.9329064447938047
2010-02-10,490.9,VNINDEX,24.5,0.5435913857713993,0.6838949902054017,1.6430848184510662,2.6997277206243733,0.4862121288147772,0.25248480183588606,1.6282914942308937,1.4173574418087909,1.3186153415248092
2010-02-11,499.9,VNINDEX,24.5,0.5755935728239325,0.5833132699146442,1.8167637355517887,3.3006304708160896,0.6838949902054017,0.4862121288147772,0.25248480183588606,1.6282914942308937,1.4173574418087909
2010-02-12,507.0,VNINDEX,16.5,0.0465493627571255,0.38857810711748586,1.4102925171658471,1.9889249839739813,0.5833132699146442,0.6838949902054017,0.4862121288147772,0.25248480183588606,1.6282914942308937
2010-02-22,510.0,VNINDEX,37.5,1.3332834429525446,0.5314357314167794,0.5899722127188322,0.34806721178035493,0.38857810711748586,0.5833132699146442,0.6838949902054017,0.4862121288147772,0.25248480183588606
2010-02-23,496.3,VNINDEX,44.75,1.9688599940064062,1.1453694320060936,-2.723014312497633,7.414806946066958,0.5314357314167794,0.38857810711748586,0.5833132699146442,0.6838949902054017,0.4862121288147772
2010-02-24,494.6,VNINDEX,34.0,1.0268214751439422,1.4429883040342983,-0.34312275060793007,0.11773322198475178,1.1453694320060936,0.5314357314167794,0.38857810711748586,0.5833132699146442,0.6838949902054017
2010-02-25,495.0,VNINDEX,45.0,2.0108675902523525,1.668849686467567,0.08084074813744614,0.006535226559422002,1.4429883040342983,1.1453694320060936,0.5314357314167794,0.38857810711748586,0.5833132699146442
2010-02-26,496.9,VNINDEX,50.5,2.537378688891643,1.8583559180959792,0.38310360395845056,0.14676837136595333,1.668849686467567,1.4429883040342983,1.1453694320060936,0.5314357314167794,0.38857810711748586
2010-03-01,503.0,VNINDEX,53.5,2.6666852174562843,1.0821832676982948,1.2201371491464452,1.4887346627272147,1.8583559180959792,1.668849686467567,1.4429883040342983,1.1453694320060936,0.5314357314167794
2010-03-02,501.0,VNINDEX,48.0,2.2459098710957717,1.6925731952155514,-0.3984069014874459,0.15872805915282742,1.0821832676982948,1.8583559180959792,1.668849686467567,1.4429883040342983,1.1453694320060936
2010-03-03,507.3,VNINDEX,46.5,2.2115559998662055,2.374717029472754,1.2496443487779505,1.561610998432668,1.6925731952155514,1.0821832676982948,1.8583559180959792,1.668849686467567,1.4429883040342983
2010-03-04,511.9,VNINDEX,44.0,2.008957518643823,2.155474463201934,0.902674889089312,0.8148219553924018,2.374717029472754,1.6925731952155514,1.0821832676982948,1.8583559180959792,1.668849686467567
2010-03-05,513.4,VNINDEX,50.75,2.445918255984858,2.2221439248316295,0.29259749735023793,0.08561329545562249,2.155474463201934,2.374717029472754,1.6925731952155514,1.0821832676982948,1.8583559180959792
2010-03-08,521.1,VNINDEX,58.25,3.1626408149213088,1.4641434295485856,1.4886693478128963,2.216136427117674,2.2221439248316295,2.155474463201934,2.374717029472754,1.6925731952155514,1.0821832676982948
2010-03-09,527.3,VNINDEX,50.0,2.4243901480452457,2.179812084662512,1.1827684621255043,1.3989412349987307,1.4641434295485856,2.2221439248316295,2.155474463201934,2.374717029472754,1.6925731952155514
2010-03-10,525.7,VNINDEX,56.75,2.92297651796331,2.836669160309955,-0.30389387110215116,0.09235148489345087,2.179812084662512,1.4641434295485856,2.2221439248316295,2.155474463201934,2.374717029472754
2010-03-11,524.6,VNINDEX,51.5,2.547451831555803,2.6316061658547865,-0.20946403926291654,0.04387518374433664,2.836669160309955,2.179812084662512,1.4641434295485856,2.2221439248316295,2.155474463201934
2010-03-12,531.5,VNINDEX,47.25,2.146592512760366,2.5390069540931597,1.3067130349229201,1.7074989556374687,2.6316061658547865,2.836669160309955,2.179812084662512,1.4641434295485856,2.2221439248316295
2010-03-15,531.9,VNINDEX,58.75,3.0740495666238266,1.1704457925451848,0.07523039662692876,0.005659612576645014,2.5390069540931597,2.6316061658547865,2.836669160309955,2.179812084662512,1.4641434295485856
2010-03-16,516.1,VNINDEX,51.5,2.4381479669849697,1.884075270157242,-3.0154956593590323,9.093214071613165,1.1704457925451848,2.5390069540931597,2.6316061658547865,2.836669160309955,2.179812084662512
2010-03-17,510.9,VNINDEX,55.5,2.7719712027735404,2.7613895787941125,-1.0126668817929272,1.0254942134802103,1.884075270157242,1.1704457925451848,2.5390069540931597,2.6316061658547865,2.836669160309955
2010-03-18,519.7,VNINDEX,52.5,2.762835399948396,2.6576515232356357,1.7077845677644052,2.9165281298942562,2.7613895787941125,1.884075270157242,1.1704457925451848,2.5390069540931597,2.6316061658547865
2010-03-19,516.0,VNINDEX,47.5,2.141623674899033,2.558810092540323,-0.7144956532833536,0.5105040385608063,2.6576515232356357,2.7613895787941125,1.884075270157242,1.1704457925451848,2.5390069540931597
2010-03-22,511.6,VNINDEX,60.75,3.284206982040838,1.911402163003462,-0.8563695776875102,0.7333688535886845,2.558810092540323,2.6576515232356357,2.7613895787941125,1.884075270157242,1.1704457925451848
2010-03-23,506.5,VNINDEX,51.25,2.455549786080514,2.2738481585235797,-1.0018746015949587,1.0037527173210572,1.911402163003462,2.558810092540323,2.6576515232356357,2.7613895787941125,1.884075270157242
2010-03-24,512.1,VNINDEX,50.5,2.3220140234570357,2.6872569305261296,1.0995594779766484,1.2090310456082796,2.2738481585235797,1.911402163003462,2.558810092540323,2.6576515232356357,2.7613895787941125
2010-03-25,503.4,VNINDEX,45.75,2.092831960004976,2.290131923180842,-1.7134835767289227,2.936025967719742,2.6872569305261296,2.2738481585235797,1.911402163003462,2.558810092540323,2.6576515232356357
2010-03-26,505.3,VNINDEX,39.5,1.6255000189439304,2.0134486674686474,0.37672295966475283,0.14192018833857098,2.290131923180842,2.6872569305261296,2.2738481585235797,1.911402163003462,2.558810092540323
2010-03-29,505.7,VNINDEX,50.0,2.3911985902286945,1.236005354129616,0.07912957880743011,0.006261490242241293,2.0134486674686474,2.290131923180842,2.6872569305261296,2.2738481585235797,1.911402163003462
2010-03-30,500.7,VNINDEX,51.25,2.3847342359763326,2.025337987592018,-0.993648875003829,0.987338086796375,1.236005354129616,2.0134486674686474,2.290131923180842,2.6872569305261296,2.2738481585235797
2010-03-31,499.2,VNINDEX,42.25,1.7798838647822537,2.185272230329094,-0.3000302280681166,0.09001813775460604,2.025337987592018,1.236005354129616,2.0134486674686474,2.290131923180842,2.6872569305261296
2010-04-01,508.2,VNINDEX,44.5,1.8973914765284614,2.0206698590956824,1.78682538308459,3.1927449496353915,2.185272230329094,2.025337987592018,1.236005354129616,2.0134486674686474,2.290131923180842
2010-04-02,510.5,VNINDEX,40.5,1.7356871086517724,1.8043208166541627,0.45155667186565895,0.2039034279063904,2.0206698590956824,2.185272230329094,2.025337987592018,1.236005354129616,2.0134486674686474
2010-04-05,514.8,VNINDEX,52.25,2.5098955727389205,1.398274139482155,0.8387838117251223,0.7035582828121254,1.8043208166541627,2.0206698590956824,2.185272230329094,2.025337987592018,1.236005354129616
2010-04-06,515.3,VNINDEX,51.75,2.4204210993044297,1.9540645480817451,0.0970779612206966,0.009424130554767074,1.398274139482155,1.8043208166541627,2.0206698590956824,2.185272230329094,2.025337987592018
2010-04-07,515.8,VNINDEX,50.5,2.4566714233737854,2.462329365139045,0.09698381130657464,0.009405859655549275,1.9540645480817451,1.398274139482155,1.8043208166541627,2.0206698590956824,2.185272230329094
2010-04-08,515.9,VNINDEX,56.25,2.8666936023453706,2.5812620416745284,0.019385480335985278,0.00037579684785687186,2.462329365139045,1.9540645480817451,1.398274139482155,1.8043208166541627,2.0206698590956824
2010-04-09,517.4,VNINDEX,46.5,2.1511197380531946,2.49149492125745,0.2903321501324535,0.08429275740053352,2.5812620416745284,2.462329365139045,1.9540645480817451,1.398274139482155,1.8043208166541627
2010-04-12,519.9,VNINDEX,54.75,2.5711880023379363,1.2454490639781857,0.482021563774133,0.23234478794326058,2.49149492125745,2.5812620416745284,2.462329365139045,1.9540645480817451,1.398274139482155
2010-04-13,518.0,VNINDEX,50.5,2.41445247232258,1.9614825790728685,-0.36612431301870024,0.1340470125834152,1.2454490639781857,2.49149492125745,2.5812620416745284,2.462329365139045,1.9540645480817451
2010-04-14,516.2,VNINDEX,51.75,2.5904862742732697,2.5253755829779285,-0.3480954974969517,0.12117047537765029,1.9614825790728685,1.2454490639781857,2.49149492125745,2.5812620416745284,2.462329365139045
2010-04-15,521.5,VNINDEX,56.5,2.786314255616281,2.5970843340707104,1.0214987156313469,1.0434596260364912,2.5253755829779285,1.9614825790728685,1.2454490639781857,2.49149492125745,2.5812620416745284
2010-04-16,522.0,VNINDEX,54.0,2.81524405764727,2.7306815291789404,0.09583134418115972,0.009183646527567896,2.5970843340707104,2.5253755829779285,1.9614825790728685,1.2454490639781857,2.49149492125745
2010-04-19,516.7,VNINDEX,57.5,3.130570894398029,1.5143313304223405,-1.0205152589499744,1.0414513937497334,2.7306815291789404,2.5970843340707104,2.5253755829779285,1.9614825790728685,1.2454490639781857
2010-04-20,515.2,VNINDEX,56.75,2.9777909745412243,2.132905145422395,-0.29072605029950493,0.08452163632275027,1.5143313304223405,2.7306815291789404,2.5970843340707104,2.5253755829779285,1.9614825790728685
2010-04-21,519.7,VNINDEX,60.75,3.228365678991403,3.112242515976886,0.869654722425223,0.7562993362364917,2.132905145422395,1.5143313304223405,2.7306815291789404,2.5970843340707104,2.5253755829779285
2010-04-22,529.3,VNINDEX,51.25,2.554799410945173,2.920318688159267,1.8303656849545442,3.350238540659118,3.112242515976886,2.132905145422395,1.5143313304223405,2.7306815291789404,2.5970843340707104
2010-04-26,531.2,VNINDEX,55.25,2.737099831111705,1.9074980695402286,0.35832192982823907,0.12839460539583347,2.920318688159267,3.112242515976886,2.132905145422395,1.5143313304223405,2.7306815291789404
2010-04-27,535.7,VNINDEX,50.5,2.5114858799517,2.418429735518573,0.8435704724690631,0.7116111420216784,1.9074980695402286,2.920318688159267,3.112242515976886,2.132905145422395,1.5143313304223405
2010-04-28,539.2,VNINDEX,49.25,2.400320774285099,2.549635495116168,0.6512256711182568,0.42409487472342394,2.418429735518573,1.9074980695402286,2.920318688159267,3.112242515976886,2.132905145422395
2010-04-29,542.4,VNINDEX,44.5,2.0502661872070167,2.320690947147939,0.5917177028088518,0.3501298398173847,2.549635495116168,2.418429735518573,1.9074980695402286,2.920318688159267,3.112242515976886
2010-05-04,549.1,VNINDEX,56.0,2.843390889738723,1.1360323102894405,1.2276837658641193,1.5072074289663058,2.320690947147939,2.549635495116168,2.418429735518573,1.9074980695402286,2.920318688159267
2010-05-05,548.0,VNINDEX,56.5,3.02838435145332,2.1499366682751715,-0.20052873368114976,0.040211773031765485,1.1360323102894405,2.320690947147939,2.549635495116168,2.418429735518573,1.9074980695402286
2010-05-06,549.5,VNINDEX,59.75,3.209590191677584,3.027121810956543,0.2733486895660419,0.07471950608747235,2.1499366682751715,1.1360323102894405,2.320690947147939,2.549635495116168,2.418429735518573
2010-05-07,542.0,VNINDEX,51.75,2.470965645703764,2.9029800629448896,-1.3742772404029793,1.8886379334896282,3.027121810956543,2.1499366682751715,1.1360323102894405,2.320690947147939,2.549635495116168
2010-05-10,534.4,VNINDEX,66.0,3.803578985892246,2.2350781296605233,-1.4121379217210273,1.994133509962582,2.9029800629448896,3.027121810956543,2.1499366682751715,1.1360323102894405,2.320690947147939
2010-05-11,534.4,VNINDEX,63.25,3.5213489161362883,2.9911758110556246,0.0,0.0,2.2350781296605233,2.9029800629448896,3.027121810956543,2.1499366682751715,1.1360323102894405
2010-05-12,519.6,VNINDEX,55.5,2.750348304012177,3.3584254020135713,-2.808533742599142,7.887861783317943,2.9911758110556246,2.2350781296605233,2.9029800629448896,3.027121810956543,2.1499366682751715
2010-05-13,518.9,VNINDEX,55.0,2.8151004363127576,3.0289325521537416,-0.1348098422750662,0.01817369357422823,3.3584254020135713,2.9911758110556246,2.2350781296605233,2.9029800629448896,3.027121810956543
2010-05-14,520.7,VNINDEX,49.5,2.3635122736637304,2.6429870046628885,0.3462873795159645,0.11991494921203363,3.0289325521537416,3.3584254020135713,2.9911758110556246,2.2350781296605233,2.9029800629448896
2010-05-17,511.3,VNINDEX,55.25,2.7553171418735105,1.4014232170292884,-1.821755808289989,3.318794225038311,2.6429870046628885,3.0289325521537416,3.3584254020135713,2.9911758110556246,2.2350781296605233
2010-05-18,508.3,VNINDEX,48.25,2.206722628946367,2.036900345661212,-0.5884677633096776,0.3462943084546948,1.4014232170292884,2.6429870046628885,3.0289325521537416,3.3584254020135713,2.9911758110556246
2010-05-19,494.9,VNINDEX,52.75,2.6038024806444895,2.5219474171547893,-2.6716102495016507,7.1375013252422725,2.036900345661212,1.4014232170292884,2.6429870046628885,3.0289325521537416,3.3584254020135713
2010-05-20,503.6,VNINDEX,52.0,2.5502721856523443,2.4535990984144003,1.742658021235187,3.0368569789753375,2.5219474171547893,2.036900345661212,1.4014232170292884,2.6429870046628885,3.0289325521537416
2010-05-21,483.7,VNINDEX,49.0,2.2398193959411676,2.464631354079334,-4.03174223412546,16.254945442430955,2.4535990984144003,2.5219474171547893,2.036900345661212,1.4014232170292884,2.6429870046628885
2010-05-24,486.2,VNINDEX,43.75,1.9112711436409398,1.611884059942304,0.5155182053085404,0.26575902000453844,2.464631354079334,2.4535990984144003,2.5219474171547893,2.036900345661212,1.4014232170292884
2010-05-25,486.3,VNINDEX,50.5,2.4840786516627427,1.8548374409785102,0.020565552771724453,0.0004229419608065833,1.611884059942304,2.464631354079334,2.4535990984144003,2.5219474171547893,2.036900345661212
2010-05-26,492.7,VNINDEX,53.75,2.748370498932901,2.3812400980788615,1.3074752140177293,1.709491435270707,1.8548374409785102,1.611884059942304,2.464631354079334,2.4535990984144003,2.5219474171547893
2010-05-27,497.2,VNINDEX,35.0,1.174957605724409,2.1358022521066844,0.90918900866387,0.8266246534751907,2.3812400980788615,1.8548374409785102,1.611884059942304,2.464631354079334,2.4535990984144003
2010-05-28,513.0,VNINDEX,48.75,2.4364763075327036,2.1199348040633383,3.128348553421343,9.786564671693409,2.1358022521066844,2.3812400980788615,1.8548374409785102,1.611884059942304,2.464631354079334
2010-05-31,507.4,VNINDEX,49.0,2.2936070060475613,1.3502247465216,-1.0976198005588058,1.2047692265787526,2.1199348040633383,2.1358022521066844,2.3812400980788615,1.8548374409785102,1.611884059942304
2010-06-01,508.7,VNINDEX,46.25,2.164089122677661,1.6017160344457853,0.25588046635377876,0.0654748130614273,1.3502247465216,2.1199348040633383,2.1358022521066844,2.3812400980788615,1.8548374409785102
2010-06-02,510.7,VNINDEX,54.5,2.803090164689065,2.420262097804763,0.39238818248788143,0.15396848575614294,1.6017160344457853,1.3502247465216,2.1199348040633383,2.1358022521066844,2.3812400980788615
2010-06-03,511.2,VNINDEX,48.0,2.2457473468032743,2.404308878056667,0.09785694097267796,0.009575980896530178,2.420262097804763,1.6017160344457853,1.3502247465216,2.1199348040633383,2.1358022521066844
2010-06-04,510.4,VNINDEX,46.75,2.279618929344593,2.4428188136123112,-0.15661710327449463,0.024528917038093716,2.404308878056667,2.420262097804763,1.6017160344457853,1.3502247465216,2.1199348040633383
2010-06-07,496.9,VNINDEX,49.75,2.349353518275246,1.6813585555655441,-2.680593342230521,7.185580666410594,2.4428188136123112,2.404308878056667,2.420262097804763,1.6017160344457853,1.3502247465216
2010-06-08,497.2,VNINDEX,46.5,2.0222466676640396,1.7904907847162708,0.06035610282811615,0.00364285914859813,1.6813585555655441,2.4428188136123112,2.404308878056667,2.420262097804763,1.6017160344457853
2010-06-09,497.6,VNINDEX,47.0,2.125180968804262,2.1655937182478495,0.08041817884136417,0.006467083488161631,1.7904907847162708,1.6813585555655441,2.4428188136123112,2.404308878056667,2.420262097804763
2010-06-10,500.5,VNINDEX,43.0,1.7741672687254066,1.973864968397903,0.5811057330305516,0.3376838729609747,2.1655937182478495,1.7904907847162708,1.6813585555655441,2.4428188136123112,2.404308878056667
2010-06-11,504.3,VNINDEX,46.0,2.125487114431272,2.008278450653647,0.7563730327404393,0.5721001646569697,1.973864968397903,2.1655937182478495,1.7904907847162708,1.6813585555655441,2.4428188136123112
2010-06-14,508.3,VNINDEX,46.0,2.048022912620474,0.7807144769710228,0.790049537017723,0.6241782709419184,2.008278450653647,1.973864968397903,2.1655937182478495,1.7904907847162708,1.6813585555655441
2010-06-15,508.0,VNINDEX,43.25,1.9711032685929493,1.389051668279829,-0.05903768743749242,0.0034854485379670506,0.7807144769710228,2.008278450653647,1.973864968397903,2.1655937182478495,1.7904907847162708
2010-06-16,510.7,VNINDEX,41.5,1.8152239063635973,1.9447833625256736,0.5300886075116281,0.2809939318136169,1.389051668279829,0.7807144769710228,2.008278450653647,1.973864968397903,2.1655937182478495
2010-06-17,510.8,VNINDEX,43.5,1.9296998092080049,1.9053423280548505,0.019579050478607998,0.00038333921764388003,1.9447833625256736,1.389051668279829,0.7807144769710228,2.008278450653647,1.973864968397903
2010-06-18,511.2,VNINDEX,35.0,1.1029526848562097,1.6159588001426042,0.07827789049407663,0.006127428140202652,1.9053423280548505,1.9447833625256736,1.389051668279829,0.7807144769710228,2.008278450653647
2010-06-21,514.8,VNINDEX,43.25,1.9220731415426286,1.4686553347384184,0.701757265864654,0.49246326019383474,1.6159588001426042,1.9053423280548505,1.9447833625256736,1.389051668279829,0.7807144769710228
2010-06-22,512.6,VNINDEX,48.0,2.318941638435492,1.8357983375644484,-0.4282661792000736,0.18341192024662956,1.4686553347384184,1.6159588001426042,1.9053423280548505,1.9447833625256736,1.389051668279829
2010-06-23,512.8,VNINDEX,43.5,1.9388897267351566,2.059968168904426,0.03900916764893756,0.0015217151606629169,1.8357983375644484,1.4686553347384184,1.6159588001426042,1.9053423280548505,1.9447833625256736
2010-06-24,511.7,VNINDEX,47.0,2.11496420480559,2.12426518999208,-0.21473897954141116,0.0461128293344866,2.059968168904426,1.8357983375644484,1.4686553347384184,1.6159588001426042,1.9053423280548505
2010-06-25,505.1,VNINDEX,41.75,1.8660963715516996,1.973316767697482,-1.2982086337039214,1.6853456566234022,2.12426518999208,2.059968168904426,1.8357983375644484,1.4686553347384184,1.6159588001426042
2010-06-28,507.3,VNINDEX,44.75,1.9336147432468134,2.4916382163217863,0.43461150986374386,0.18888716450604312,1.973316767697482,2.12426518999208,2.059968168904426,1.8357983375644484,1.4686553347384184
2010-06-29,510.7,VNINDEX,43.0,1.848225882536647,1.9307293738105318,0.6679789080953797,0.44619582166029575,2.4916382163217863,1.973316767697482,2.12426518999208,2.059968168904426,1.8357983375644484
2010-06-30,507.1,VNINDEX,48.25,2.0719027047371195,1.9512477768401935,-0.7074110852624741,0.5004304435522314,1.9307293738105318,2.4916382163217863,1.973316767697482,2.12426518999208,2.059968168904426
2010-07-01,504.0,VNINDEX,43.75,1.8801332787674299,1.9334206220137324,-0.6131954729604836,0.37600868805923116,1.9512477768401935,1.9307293738105318,2.4916382163217863,1.973316767697482,2.12426518999208
2010-07-02,503.7,VNINDEX,44.0,1.84878405908866,1.9336066808644032,-0.05954153197637867,0.003545194030094123,1.9334206220137324,1.9512477768401935,1.9307293738105318,2.4916382163217863,1.973316767697482
2010-07-05,506.5,VNINDEX,39.5,1.7450206475134364,1.1144789984058479,0.5543470937133311,0.3073007003084167,1.9336066808644032,1.9334206220137324,1.9512477768401935,1.9307293738105318,2.4916382163217863
2010-07-06,500.8,VNINDEX,40.5,1.7321189963597172,1.3616110215917143,-1.1317503902849237,1.2808589459100772,1.1144789984058479,1.9336066808644032,1.9334206220137324,1.9512477768401935,1.9307293738105318
2010-07-07,496.9,VNINDEX,39.25,1.6893906992692607,1.7221767810474713,-0.7818021177613902,0.6112145513361946,1.3616110215917143,1.1144789984058479,1.9336066808644032,1.9334206220137324,1.9512477768401935
2010-07-08,498.6,VNINDEX,44.5,2.0034522773922356,1.8083206576737376,0.3415372481182654,0.11664769185219759,1.7221767810474713,1.3616110215917143,1.1144789984058479,1.9336066808644032,1.9334206220137324
2010-07-09,499.5,VNINDEX,41.5,1.7636525134927425,1.818831830051413,0.18034269991507268,0.03252348941265795,1.8083206576737376,1.7221767810474713,1.3616110215917143,1.1144789984058479,1.9336066808644032
2010-07-12,499.9,VNINDEX,27.25,0.6249434642700026,0.7288594562345817,0.080048033091636,0.0064076876018396515,1.818831830051413,1.8083206576737376,1.7221767810474713,1.3616110215917143,1.1144789984058479
2010-07-13,509.1,VNINDEX,46.25,2.0076462997070506,1.1199093085282612,1.8236382488765812,3.3256564627656435,0.7288594562345817,1.818831830051413,1.8083206576737376,1.7221767810474713,1.3616110215917143
2010-07-14,507.3,VNINDEX,40.5,1.7322815206522149,1.4549570948764228,-0.3541916335645998,0.12545171328715976,1.1199093085282612,0.7288594562345817,1.818831830051413,1.8083206576737376,1.7221767810474713
2010-07-15,505.2,VNINDEX,40.75,1.8321841128906375,1.8573706444166345,-0.41481540963083424,0.17207182406719682,1.4549570948764228,1.1199093085282612,0.7288594562345817,1.818831830051413,1.8083206576737376
2010-07-16,506.2,VNINDEX,37.0,1.4270089236076307,1.6638248523834944,0.1977457634687678,0.03910338696984586,1.8573706444166345,1.4549570948764228,1.1199093085282612,0.7288594562345817,1.818831830051413
2010-07-19,506.8,VNINDEX,45.0,2.016326871194951,0.6682759902320692,0.1184600335960279,0.01403277955957206,1.6638248523834944,1.8573706444166345,1.4549570948764228,1.1199093085282612,0.7288594562345817
2010-07-20,506.6,VNINDEX,36.0,1.4320725522907143,1.1707654968787762,-0.03947108794090995,0.0015579667832390468,0.6682759902320692,1.6638248523834944,1.8573706444166345,1.4549570948764228,1.1199093085282612
2010-07-21,505.4,VNINDEX,40.75,1.8117505848932927,1.7533833361263196,-0.23715426134811235,0.056242143675568776,1.1707654968787762,0.6682759902320692,1.6638248523834944,1.8573706444166345,1.4549570948764228
2010-07-22,500.3,VNINDEX,38.5,1.538989520940493,1.5942708860415005,-1.0142276459934443,1.0286577178974032,1.7533833361263196,1.1707654968787762,0.6682759902320692,1.6638248523834944,1.8573706444166345
2010-07-23,500.3,VNINDEX,36.0,1.491319443339707,1.614019849724498,0.0,0.0,1.5942708860415005,1.7533833361263196,1.1707654968787762,0.6682759902320692,1.6638248523834944
