date,co phieu
2020-07-09,63.0
2020-07-10,61.0
2020-07-11,17.0
2020-07-12,17.0
2020-07-13,57.0
2020-07-14,46.0
2020-07-15,50.0
2020-07-16,57.0
2020-07-17,52.0
2020-07-18,22.0
2020-07-19,22.0
2020-07-20,51.0
2020-07-21,53.0
2020-07-22,51.0
2020-07-23,52.0
2020-07-24,48.0
2020-07-25,16.0
2020-07-26,14.0
2020-07-27,54.0
2020-07-28,60.0
2020-07-29,55.0
2020-07-30,52.0
2020-07-31,43.0
2020-08-01,19.0
2020-08-02,12.0
2020-08-03,49.0
2020-08-04,52.0
2020-08-05,54.0
2020-08-06,57.0
2020-08-07,53.0
2020-08-08,24.0
2020-08-09,14.0
2020-08-10,54.0
2020-08-11,49.0
2020-08-12,46.0
2020-08-13,68.0
2020-08-14,61.0
2020-08-15,30.0
2020-08-16,23.0
2020-08-17,50.0
2020-08-18,50.0
2020-08-19,53.0
2020-08-20,46.0
2020-08-21,50.0
2020-08-22,18.0
2020-08-23,17.0
2020-08-24,59.0
2020-08-25,66.0
2020-08-26,61.0
2020-08-27,61.0
2020-08-28,58.0
2020-08-29,18.0
2020-08-30,17.0
2020-08-31,51.0
2020-09-01,51.0
2020-09-02,22.0
2020-09-03,65.0
2020-09-04,57.0
2020-09-05,22.0
2020-09-06,21.0
2020-09-07,59.0
2020-09-08,51.0
2020-09-09,40.0
2020-09-10,63.0
2020-09-11,49.0
2020-09-12,19.0
2020-09-13,15.0
2020-09-14,55.0
2020-09-15,58.0
2020-09-16,56.0
2020-09-17,52.0
2020-09-18,55.0
2020-09-19,18.0
2020-09-20,17.0
2020-09-21,68.0
2020-09-22,52.0
2020-09-23,50.0
2020-09-24,61.0
2020-09-25,53.0
2020-09-26,14.0
2020-09-27,14.0
2020-09-28,63.0
2020-09-29,57.0
2020-09-30,59.0
2020-10-01,61.0
2020-10-02,57.0
2020-10-03,17.0
2020-10-04,15.0
2020-10-05,56.0
2020-10-06,65.0
2020-10-07,62.0
2020-10-08,64.0
2020-10-09,51.0
2020-10-10,26.0
2020-10-11,15.0
2020-10-12,52.0
2020-10-13,57.0
2020-10-14,62.0
2020-10-15,64.0
2020-10-16,63.0
2020-10-17,22.0
2020-10-18,14.0
2020-10-19,51.0
2020-10-20,60.0
2020-10-21,51.0
2020-10-22,56.0
2020-10-23,55.0
2020-10-24,19.0
2020-10-25,20.0
2020-10-26,55.0
2020-10-27,49.0
2020-10-28,51.0
2020-10-29,59.0
2020-10-30,44.0
2020-10-31,14.0
2020-11-01,15.0
2020-11-02,55.0
2020-11-03,54.0
2020-11-04,56.0
2020-11-05,44.0
2020-11-06,44.0
2020-11-07,17.0
2020-11-08,13.0
2020-11-09,61.0
2020-11-10,64.0
2020-11-11,59.0
2020-11-12,61.0
2020-11-13,58.0
2020-11-14,22.0
2020-11-15,16.0
2020-11-16,57.0
2020-11-17,63.0
2020-11-18,66.0
2020-11-19,66.0
2020-11-20,61.0
2020-11-21,23.0
2020-11-22,17.0
2020-11-23,74.0
2020-11-24,60.0
2020-11-25,67.0
2020-11-26,65.0
2020-11-27,47.0
2020-11-28,21.0
2020-11-29,15.0
2020-11-30,55.0
2020-12-01,60.0
2020-12-02,62.0
2020-12-03,65.0
2020-12-04,60.0
2020-12-05,23.0
2020-12-06,20.0
2020-12-07,63.0
2020-12-08,72.0
2020-12-09,71.0
2020-12-10,71.0
2020-12-11,61.0
2020-12-12,18.0
2020-12-13,21.0
2020-12-14,74.0
2020-12-15,69.0
2020-12-16,72.0
2020-12-17,67.0
2020-12-18,72.0
2020-12-19,22.0
2020-12-20,11.0
2020-12-21,78.0
2020-12-22,81.0
2020-12-23,66.0
2020-12-24,67.0
2020-12-25,74.0
2020-12-26,25.0
2020-12-27,23.0
2020-12-28,76.0
2020-12-29,71.0
2020-12-30,70.0
2020-12-31,73.0
2021-01-01,28.0
2021-01-02,18.0
2021-01-03,21.0
2021-01-04,83.0
2021-01-05,89.0
2021-01-06,82.0
2021-01-07,86.0
2021-01-08,93.0
2021-01-09,34.0
2021-01-10,32.0
2021-01-11,100.0
2021-01-12,88.0
2021-01-13,91.0
2021-01-14,87.0
2021-01-15,89.0
2021-01-16,33.0
2021-01-17,28.0
2021-01-18,94.0
2021-01-19,93.0
2021-01-20,86.0
2021-01-21,90.0
2021-01-22,85.0
2021-01-23,31.0
2021-01-24,25.0
2021-01-25,91.0
2021-01-26,75.0
2021-01-27,80.0
2021-01-28,86.0
2021-01-29,82.0
2021-01-30,24.0
2021-01-31,17.0
2021-02-01,75.0
2021-02-02,70.0
2021-02-03,66.0
2021-02-04,60.0
2021-02-05,65.0
2021-02-06,17.0
2021-02-07,21.0
2021-02-08,51.0
2021-02-09,54.0
2021-02-10,22.0
2021-02-11,12.0
2021-02-12,18.0
2021-02-13,17.0
2021-02-14,16.0
2021-02-15,15.0
2021-02-16,18.0
2021-02-17,79.0
2021-02-18,78.0
2021-02-19,61.0
2021-02-20,20.0
2021-02-21,24.0
2021-02-22,70.0
2021-02-23,73.0
2021-02-24,67.0
2021-02-25,71.0
2021-02-26,67.0
2021-02-27,22.0
2021-02-28,25.0
2021-03-01,72.0
2021-03-02,79.0
2021-03-03,86.0
2021-03-04,79.0
2021-03-05,78.0
