date,chung khoan
2013-09-18,46.0
2013-09-19,51.0
2013-09-20,49.0
2013-09-21,17.0
2013-09-22,18.0
2013-09-23,49.0
2013-09-24,54.0
2013-09-25,56.0
2013-09-26,52.0
2013-09-27,45.0
2013-09-28,17.0
2013-09-29,16.0
2013-09-30,46.0
2013-10-01,50.0
2013-10-02,53.0
2013-10-03,47.0
2013-10-04,53.0
2013-10-05,16.0
2013-10-06,19.0
2013-10-07,48.0
2013-10-08,53.0
2013-10-09,51.0
2013-10-10,49.0
2013-10-11,46.0
2013-10-12,21.0
2013-10-13,12.0
2013-10-14,48.0
2013-10-15,53.0
2013-10-16,56.0
2013-10-17,52.0
2013-10-18,48.0
2013-10-19,22.0
2013-10-20,16.0
2013-10-21,52.0
2013-10-22,53.0
2013-10-23,53.0
2013-10-24,59.0
2013-10-25,46.0
2013-10-26,16.0
2013-10-27,17.0
2013-10-28,54.0
2013-10-29,46.0
2013-10-30,47.0
2013-10-31,48.0
2013-11-01,44.0
2013-11-02,18.0
2013-11-03,15.0
2013-11-04,54.0
2013-11-05,53.0
2013-11-06,46.0
2013-11-07,52.0
2013-11-08,44.0
2013-11-09,16.0
2013-11-10,16.0
2013-11-11,51.0
2013-11-12,53.0
2013-11-13,50.0
2013-11-14,49.0
2013-11-15,52.0
2013-11-16,20.0
2013-11-17,16.0
2013-11-18,56.0
2013-11-19,58.0
2013-11-20,57.0
2013-11-21,58.0
2013-11-22,56.0
2013-11-23,19.0
2013-11-24,18.0
2013-11-25,59.0
2013-11-26,55.0
2013-11-27,58.0
2013-11-28,58.0
2013-11-29,49.0
2013-11-30,13.0
2013-12-01,19.0
2013-12-02,52.0
2013-12-03,64.0
2013-12-04,56.0
2013-12-05,56.0
2013-12-06,51.0
2013-12-07,18.0
2013-12-08,14.0
2013-12-09,52.0
2013-12-10,51.0
2013-12-11,48.0
2013-12-12,48.0
2013-12-13,42.0
2013-12-14,15.0
2013-12-15,14.0
2013-12-16,46.0
2013-12-17,48.0
2013-12-18,48.0
2013-12-19,57.0
2013-12-20,54.0
2013-12-21,17.0
2013-12-22,17.0
2013-12-23,53.0
2013-12-24,56.0
2013-12-25,51.0
2013-12-26,52.0
2013-12-27,45.0
2013-12-28,19.0
2013-12-29,15.0
2013-12-30,52.0
2013-12-31,49.0
2014-01-01,16.0
2014-01-02,55.0
2014-01-03,47.0
2014-01-04,16.0
2014-01-05,15.0
2014-01-06,53.0
2014-01-07,52.0
2014-01-08,49.0
2014-01-09,53.0
2014-01-10,47.0
2014-01-11,17.0
2014-01-12,13.0
2014-01-13,55.0
2014-01-14,46.0
2014-01-15,55.0
2014-01-16,56.0
2014-01-17,53.0
2014-01-18,19.0
2014-01-19,16.0
2014-01-20,51.0
2014-01-21,58.0
2014-01-22,54.0
2014-01-23,51.0
2014-01-24,54.0
2014-01-25,22.0
2014-01-26,14.0
2014-01-27,46.0
2014-01-28,16.0
2014-01-29,8.0
2014-01-30,8.0
2014-01-31,13.0
2014-02-01,11.0
2014-02-02,10.0
2014-02-03,12.0
2014-02-04,18.0
2014-02-05,25.0
2014-02-06,60.0
2014-02-07,51.0
2014-02-08,24.0
2014-02-09,15.0
2014-02-10,63.0
2014-02-11,62.0
2014-02-12,63.0
2014-02-13,63.0
2014-02-14,57.0
2014-02-15,22.0
2014-02-16,21.0
2014-02-17,69.0
2014-02-18,70.0
2014-02-19,69.0
2014-02-20,77.0
2014-02-21,70.0
2014-02-22,20.0
2014-02-23,23.0
2014-02-24,73.0
2014-02-25,71.0
2014-02-26,72.0
2014-02-27,73.0
2014-02-28,70.0
2014-03-01,25.0
2014-03-02,22.0
2014-03-03,71.0
2014-03-04,70.0
2014-03-05,67.0
2014-03-06,70.0
2014-03-07,65.0
2014-03-08,21.0
2014-03-09,20.0
2014-03-10,78.0
2014-03-11,76.0
2014-03-12,68.0
2014-03-13,71.0
2014-03-14,73.0
2014-03-15,24.0
2014-03-16,21.0
2014-03-17,75.0
2014-03-18,81.0
2014-03-19,83.0
2014-03-20,86.0
2014-03-21,89.0
2014-03-22,34.0
2014-03-23,29.0
2014-03-24,99.0
2014-03-25,94.0
2014-03-26,100.0
2014-03-27,91.0
2014-03-28,80.0
2014-03-29,24.0
2014-03-30,26.0
2014-03-31,79.0
2014-04-01,81.0
2014-04-02,81.0
2014-04-03,77.0
2014-04-04,82.0
2014-04-05,26.0
2014-04-06,20.0
2014-04-07,85.0
2014-04-08,74.0
2014-04-09,27.0
2014-04-10,78.0
2014-04-11,67.0
2014-04-12,22.0
2014-04-13,28.0
2014-04-14,79.0
2014-04-15,66.0
2014-04-16,73.0
2014-04-17,73.0
2014-04-18,69.0
2014-04-19,21.0
2014-04-20,21.0
2014-04-21,77.0
2014-04-22,68.0
2014-04-23,64.0
2014-04-24,64.0
2014-04-25,63.0
2014-04-26,27.0
2014-04-27,18.0
2014-04-28,59.0
2014-04-29,52.0
2014-04-30,13.0
2014-05-01,14.0
2014-05-02,21.0
2014-05-03,13.0
2014-05-04,16.0
2014-05-05,66.0
2014-05-06,60.0
2014-05-07,62.0
2014-05-08,75.0
2014-05-09,75.0
2014-05-10,20.0
2014-05-11,18.0
2014-05-12,75.0
2014-05-13,67.0
2014-05-14,71.0
2014-05-15,79.0
