date,dau tu
2019-11-26,76.0
2019-11-27,85.0
2019-11-28,76.0
2019-11-29,92.0
2019-11-30,78.0
2019-12-01,62.0
2019-12-02,79.0
2019-12-03,74.0
2019-12-04,71.0
2019-12-05,62.0
2019-12-06,73.0
2019-12-07,68.0
2019-12-08,64.0
2019-12-09,82.0
2019-12-10,65.0
2019-12-11,78.0
2019-12-12,80.0
2019-12-13,80.0
2019-12-14,67.0
2019-12-15,69.0
2019-12-16,77.0
2019-12-17,79.0
2019-12-18,79.0
2019-12-19,67.0
2019-12-20,81.0
2019-12-21,58.0
2019-12-22,64.0
2019-12-23,73.0
2019-12-24,67.0
2019-12-25,74.0
2019-12-26,71.0
2019-12-27,73.0
2019-12-28,63.0
2019-12-29,65.0
2019-12-30,74.0
2019-12-31,72.0
2020-01-01,64.0
2020-01-02,64.0
2020-01-03,69.0
2020-01-04,63.0
2020-01-05,58.0
2020-01-06,64.0
2020-01-07,77.0
2020-01-08,60.0
2020-01-09,73.0
2020-01-10,62.0
2020-01-11,46.0
2020-01-12,64.0
2020-01-13,61.0
2020-01-14,65.0
2020-01-15,72.0
2020-01-16,69.0
2020-01-17,76.0
2020-01-18,64.0
2020-01-19,56.0
2020-01-20,58.0
2020-01-21,55.0
2020-01-22,53.0
2020-01-23,57.0
2020-01-24,68.0
2020-01-25,71.0
2020-01-26,74.0
2020-01-27,90.0
2020-01-28,72.0
2020-01-29,80.0
2020-01-30,71.0
2020-01-31,95.0
2020-02-01,77.0
2020-02-02,74.0
2020-02-03,74.0
2020-02-04,86.0
2020-02-05,77.0
2020-02-06,75.0
2020-02-07,77.0
2020-02-08,77.0
2020-02-09,64.0
2020-02-10,85.0
2020-02-11,84.0
2020-02-12,76.0
2020-02-13,82.0
2020-02-14,97.0
2020-02-15,69.0
2020-02-16,70.0
2020-02-17,83.0
2020-02-18,81.0
2020-02-19,89.0
2020-02-20,83.0
2020-02-21,78.0
2020-02-22,69.0
2020-02-23,76.0
2020-02-24,85.0
2020-02-25,90.0
2020-02-26,84.0
2020-02-27,82.0
2020-02-28,78.0
2020-02-29,74.0
2020-03-01,65.0
2020-03-02,70.0
2020-03-03,71.0
2020-03-04,89.0
2020-03-05,76.0
2020-03-06,79.0
2020-03-07,63.0
2020-03-08,69.0
2020-03-09,84.0
2020-03-10,88.0
2020-03-11,75.0
2020-03-12,85.0
2020-03-13,76.0
2020-03-14,68.0
2020-03-15,67.0
2020-03-16,75.0
2020-03-17,81.0
2020-03-18,77.0
2020-03-19,70.0
2020-03-20,79.0
2020-03-21,60.0
2020-03-22,65.0
2020-03-23,75.0
2020-03-24,88.0
2020-03-25,77.0
2020-03-26,83.0
2020-03-27,85.0
2020-03-28,68.0
2020-03-29,68.0
2020-03-30,68.0
2020-03-31,72.0
2020-04-01,73.0
2020-04-02,64.0
2020-04-03,79.0
2020-04-04,76.0
2020-04-05,66.0
2020-04-06,81.0
2020-04-07,72.0
2020-04-08,81.0
2020-04-09,95.0
2020-04-10,96.0
2020-04-11,71.0
2020-04-12,62.0
2020-04-13,80.0
2020-04-14,78.0
2020-04-15,84.0
2020-04-16,73.0
2020-04-17,89.0
2020-04-18,76.0
2020-04-19,86.0
2020-04-20,92.0
2020-04-21,95.0
2020-04-22,100.0
2020-04-23,88.0
2020-04-24,91.0
2020-04-25,71.0
2020-04-26,76.0
2020-04-27,89.0
2020-04-28,87.0
2020-04-29,73.0
2020-04-30,64.0
2020-05-01,62.0
2020-05-02,71.0
2020-05-03,78.0
2020-05-04,86.0
2020-05-05,88.0
2020-05-06,93.0
2020-05-07,90.0
2020-05-08,89.0
2020-05-09,79.0
2020-05-10,80.0
2020-05-11,86.0
2020-05-12,87.0
2020-05-13,92.0
2020-05-14,93.0
2020-05-15,85.0
2020-05-16,72.0
2020-05-17,58.0
2020-05-18,78.0
2020-05-19,80.0
2020-05-20,83.0
2020-05-21,75.0
2020-05-22,63.0
2020-05-23,71.0
2020-05-24,69.0
2020-05-25,74.0
2020-05-26,75.0
2020-05-27,70.0
2020-05-28,85.0
2020-05-29,77.0
2020-05-30,72.0
2020-05-31,64.0
2020-06-01,73.0
2020-06-02,77.0
2020-06-03,77.0
2020-06-04,79.0
2020-06-05,75.0
2020-06-06,60.0
2020-06-07,69.0
2020-06-08,80.0
2020-06-09,85.0
2020-06-10,75.0
2020-06-11,83.0
2020-06-12,73.0
2020-06-13,68.0
2020-06-14,73.0
2020-06-15,70.0
2020-06-16,81.0
2020-06-17,78.0
2020-06-18,88.0
2020-06-19,75.0
2020-06-20,64.0
2020-06-21,64.0
2020-06-22,82.0
2020-06-23,70.0
2020-06-24,82.0
2020-06-25,72.0
2020-06-26,77.0
2020-06-27,61.0
2020-06-28,57.0
2020-06-29,73.0
2020-06-30,64.0
2020-07-01,65.0
2020-07-02,73.0
2020-07-03,64.0
2020-07-04,55.0
2020-07-05,59.0
2020-07-06,66.0
2020-07-07,68.0
2020-07-08,67.0
2020-07-09,74.0
2020-07-10,64.0
2020-07-11,59.0
2020-07-12,51.0
2020-07-13,67.0
2020-07-14,66.0
2020-07-15,66.0
2020-07-16,63.0
2020-07-17,63.0
2020-07-18,58.0
2020-07-19,55.0
2020-07-20,64.0
2020-07-21,67.0
2020-07-22,77.0
